Index,pH,Iron,Nitrate,Chloride,Lead,Zinc,Color,Turbidity,Fluoride,Copper,Odor,Sulfate,Conductivity,Chlorine,Manganese,Total Dissolved Solids,Source,Water Temperature,Air Temperature,Month,Day,Time of Day,Target
287216,7.8185834801663985,0.4363511622829101,3.1238147628250323,154.1790478135521,1.437177826236464e-71,3.6776452905272143,Near Colorless,0.4147055315593322,1.5372882857808046,0.6043225557102009,2.157655373291935,169.18796253215177,166.0370340442162,2.325049101437043,4.704621632114004e-05,154.37907363556084,Aquifer,18.14590869009098,60.76759419872247,July,16.0,13.0,1
302084,8.649869241448286,0.0401864020484992,3.0029143353182004,147.647843873426,2.16037763046923e-31,2.0363396428643097,Yellow,1.6664193169313006,0.280081542665631,1.2240005482713991,3.1888271125689145,91.14467012804874,198.9778791726341,3.369010270253704,0.1263120668168602,465.6330286047109,Reservoir,13.19945014205795,41.62935661090162,April,6.0,15.0,1
951125,7.74410743750835,0.0180061002554,6.370444417349312,216.98171174555316,3.2337277961278076e-42,0.2066706780314536,Colorless,0.2363955047990812,0.5524506138073492,0.0409740893595487,0.1327939204428249,107.085019924027,372.95950484832775,2.5288614496957957,1.1939387369441478e-10,246.86977352582497,Lake,16.775373758344962,64.58267687081126,April,15.0,1.0,0
80312,8.668053507584666,0.0426223945094901,6.817852987656712,190.21716756470187,7.216101667074316e-18,0.0351053821750659,Faint Yellow,0.3175105417611421,0.2408000534799887,0.1585236511766769,3.464353683005231,131.83634143912622,135.57156780173543,4.661617334336237,0.0295883160688308,263.3882407845181,Ground,8.769888387388642,79.52964775408313,May,23.0,10.0,0
489205,7.999661593170066,0.0269897837301329,5.910565533534503,198.21740373185503,2.1057310085297777e-22,0.1165976091468215,Near Colorless,0.019145764062578,0.5589091329535256,0.6895373660065872,1.0830204618180368,153.44837122825248,235.4560398281808,3.313800783715924,2.485237290649109e-07,299.42969326266933,Reservoir,32.28816465071971,62.76841528077624,November,11.0,7.0,0
307791,9.553318396033646,2.457677872926348e-05,11.792716674727869,226.995767560182,2.3063902540036333e-157,2.6857784696942515,Light Yellow,0.034761049663903,0.370602505184181,0.3954301103011405,2.91241721259634,192.12656961690516,320.2713431570241,2.4193458210881187,2.4448886179457034e-14,114.583563663097,Reservoir,10.70083210493699,57.00006377866834,July,1.0,23.0,1
291940,8.112734952481182,0.000182320186008,5.183364080523191,114.12998897735818,4.242764444017402e-06,4.135768209458451,Colorless,0.0860891649730877,,0.7813665074011246,3.465151785930905,190.08159452598304,309.9592817698181,4.893051045668238,0.0040914161340668,179.62894637413936,Ground,26.566208845866097,70.8901776299927,May,25.0,7.0,1
768222,5.509476404524571,0.0109888861197207,4.359806706251457,328.7926682531714,8.710973102821674e-230,0.5711151787234819,Near Colorless,2.3917966733628275,1.0080182046053336,0.9886184377050417,3.4119705180142743,130.06564412531077,,2.521286508019432,0.0761594950562022,308.75860383557665,River,7.660342721031328,85.31822370707798,May,23.0,20.0,1
55756,8.280887898712601,0.0254839674794058,8.74557400587725,101.98588623658402,2.705824937993282e-28,0.3443559800399096,Colorless,0.1488446850155313,1.4881795057778069,0.7239420783915185,2.293980866558542,167.36853530966093,865.9168928289174,2.679341508701234,2.1129365236369866e-05,337.6292285788042,Aquifer,17.053051013621452,14.339916282673258,April,19.0,16.0,0
1035468,7.718635701215758,2.140554910122808e-05,6.344180564414477,172.48775252752975,5.415831424759643e-84,1.6907660545003549,Near Colorless,0.4436692041251502,0.0717526727106447,0.0156037713462929,2.788672144244388,123.89948695545192,264.68225318744663,3.2686140746767696,0.0010535677302175,401.2410763616646,Ground,10.783613903068762,59.15685568833429,April,,9.0,0
612780,7.186229062026584,0.0362216372211857,5.328995372789207,113.81413460670434,3.474768790886567e-40,,Near Colorless,0.0062197254972991,0.6421541516047499,0.0557811078684254,1.3053792033319973,116.65713706593216,832.6959082316484,2.613645021731887,3.668233715769284e-05,97.29843110779464,Spring,11.027719961397676,73.67904857593254,January,7.0,6.0,0
314002,9.19632017269411,0.0400741931259143,2.67770775016896,155.4121324361778,1.9945769114452043e-31,1.3648830740251416,Light Yellow,0.821035238593086,0.91671556339267,1.811978133629616,,232.26797614453372,460.3333493787845,3.445968570839939,0.4390941903251363,37.66332651996896,Well,30.171243373834617,,June,11.0,23.0,1
976518,7.541170686881785,8.609130068104236e-05,8.5348213862902,233.83827149105565,1.3121399605193024e-89,0.5579677313143503,Colorless,2.308649863358172e-05,0.3241393370874315,0.6261075139691773,2.356036404125285,137.44061553558453,809.3013094217307,1.9999983001012824,1.3233649703715478e-05,346.7807165203513,,18.83852927796384,60.76304871478753,July,22.0,18.0,0
853817,7.516123367378937,0.0028154308536007,4.828890074665077,138.9179642299066,6.173733391131475e-152,3.5695829101181324,Faint Yellow,0.0062950521955819,1.0865132927698329,0.285994421408029,0.308890590441862,41.03988924965006,663.9492481708306,3.811354730687682,0.0155150387695137,174.9849980796616,Lake,42.590707625914966,32.88242243302088,November,1.0,9.0,0
752557,6.657623037038596,0.1076441978716178,5.037341555058857,167.547800812966,2.861282345513172e-14,0.7726486878633106,Light Yellow,4.04826904974984,2.5325290280582022,,0.429138849468829,119.38402447010716,574.8775545909543,4.837383354131937,0.6802097249039251,158.99329135274553,River,22.266010402665767,82.76618595096511,August,29.0,20.0,1
684705,6.642203485536057,3.117467976280116e-05,4.874098774344944,169.611088285633,2.469250120998577e-77,1.060820705303179,Yellow,0.1019775916964833,0.1769741531947749,0.4150825723773778,2.307210599075418,296.84553542040715,206.39615258298653,2.943611549082115,0.0680685594637609,174.19431742994968,Aquifer,8.603791880935265,40.94795826732499,October,13.0,22.0,1
997699,7.97160611398678,0.0083708455315156,7.23060086437993,,2.126487278980052e-64,0.5196116743938956,Faint Yellow,0.2726946611129014,0.9538742515204576,0.8781665821094155,2.8100123705553184,132.1067310061099,824.9528942098108,2.383405502696091,1.065667816099597e-09,161.59814536716877,Well,15.231498940482,73.91943400891958,June,14.0,15.0,0
162378,6.592915944781579,0.1105787490394083,8.285319749783287,148.35732579168277,3.874056872638218e-93,0.0821850584029669,Near Colorless,0.3970767245342019,0.309122998587201,0.1589300913107276,1.725452235685946,229.97330974040864,,2.7556450069185754,3.081934454319956e-05,481.4811800939962,Spring,11.022926884462912,77.4275937343435,January,24.0,11.0,0
36408,8.902414999243431,,8.6166864686144,180.7506231158233,5.6867717195637496e-24,0.0412015932421066,Light Yellow,5.178475353025776,1.7273702612717223,0.0090963551889303,1.3060470603348526,153.54065788790987,409.3215102587895,3.672838977282944,4.907024184468848e-07,276.4266475963724,Lake,26.52748129386173,32.64623927805537,May,23.0,22.0,0
830380,7.633054573476029,0.0003239672206045,2.787043317497912,154.45984208387247,8.670194731894185e-55,3.879789702717684,Near Colorless,0.0055170403184839,0.7009634985004229,1.0270127488163474,0.5351911683030237,56.63862171106321,341.5038540345221,2.995402422909409,,112.09355144467024,River,15.644375154640896,71.06764809181988,January,14.0,11.0,0
85633,7.457336382010512,0.0028656994968144,9.236718699169648,195.65997875040853,1.1238672517901784e-91,1.6071488081085672,Faint Yellow,0.9536165650705486,1.2458821870994503,0.6974205929496861,3.112692154462772,119.71212035573232,781.3949931759507,3.6009206587289477,6.788765364547262e-10,124.77522261096,Ground,29.05180580607677,48.854173726614135,October,7.0,9.0,0
834088,7.141498050295344,0.0115301584129809,3.9693215674181097,145.3429838870889,2.274651789085168e-48,0.6464978652767537,Faint Yellow,0.0257280757039043,0.9615309926638042,0.3304647342159231,2.1283952904154337,203.27034026759645,428.7817508557375,3.969299254461337,0.0301979741249195,129.3889824516589,Ground,18.563438520546555,70.89473626838856,November,14.0,21.0,0
666376,6.164898064881899,0.0560203662115419,1.844661809532424,201.76174679526025,5.284619254384521e-53,2.4535391290510296,Colorless,5.5287736083286525,,1.466168422442761,1.5784212111022942,100.05043587544176,741.1878284092127,2.7589944180931534,1.273969673137722,12.010023836824098,Spring,21.66839564522824,64.55098800894783,August,27.0,10.0,1
784994,7.238269459381727,0.007801419537898,3.1549416044040663,184.69831318767143,1.6028382019084544e-147,4.666407741879819,Near Colorless,0.0262582740635326,0.7677440998090985,1.046344207634253,3.023766249704923,185.073074333539,,3.1368248527979468,0.0024269809052299,380.7965020656929,Aquifer,2.959295419755035,98.33153662609703,June,27.0,15.0,0
665519,7.50950726516288,0.0036134253501741,6.335905148183064,320.98765690459607,0.0001362134947722,0.615057536059582,Yellow,0.0610472832364833,0.4556061554422532,0.059451004820207,0.9167068467536094,162.18751048549575,262.4918311146029,2.439143224143119,0.0185097382744528,288.84188756344264,Ground,,84.84845170841893,April,23.0,18.0,1
182063,9.053255709632506,0.3333838150790496,6.186323869203134,148.01619051085848,3.2471451075608693e-63,3.821852271244138,Near Colorless,0.4167787780395057,2.261078816026436,2.063683637661044,3.1999540008591096,198.2787586850853,440.82017432244334,2.5490598417007835,0.4585977287952438,224.03371451607308,Lake,10.08944358994053,38.55051018272046,December,11.0,22.0,0
788354,6.535421278366258,2.8572511027717262e-06,5.731427381714976,189.47550411010792,3.0002867588570728e-251,2.278046213237455,Light Yellow,0.062677667438947,0.3066160719329964,0.1574537065121417,2.9849897203220928,173.8777762649201,307.6336621338163,2.788859884655059,0.0092793900682299,353.8965473890412,Spring,44.82599498301329,76.97959745916648,June,28.0,6.0,0
1004547,8.179594445553969,1.222847931872024e-20,7.403080133975443,192.0326571262173,2.5771929800800488e-17,0.7688390563130708,Faint Yellow,0.0188108893064264,0.4542014868114682,0.740916152648342,0.466969039198282,140.10199059357512,499.296595098545,3.903510510662037,0.0003153696941926,19.358242326028588,River,9.147419344804886,68.28379031386127,September,15.0,15.0,0
330859,8.677036625176957,0.127901447321661,9.499906944282698,240.9481079836816,3.4521571472769306e-27,0.6873302606593592,Near Colorless,0.1975943836912894,1.11160164392745,0.8539680939104722,3.002134415010613,110.48837755757832,240.5591119942796,3.662696814687113,3.982171182151442e-06,206.37171365220465,Spring,24.194466965106084,78.44699220419659,January,,9.0,1
832835,8.048715543055797,6.560528250050813e-10,6.118136671377097,203.47536993887695,7.2000582217792165e-53,3.1083182410495747,Near Colorless,0.1319914318146128,0.7748858269023169,0.146027099811192,1.6691001950465338,166.20001533057004,325.24690894740405,1.970365263766548,0.0975749462486997,100.28285035224316,Lake,10.478295534172974,49.36357512096247,August,15.0,23.0,0
471623,,0.0476029491014233,9.828611740682067,373.4994729714528,1.3421000298528283e-09,1.2310704752619277,Faint Yellow,0.4541774922224457,0.625277506010822,0.2730272808884728,0.8023966396811624,126.01427438973089,530.0433278066356,2.8247351872758952,0.052177719811224,545.586746453983,Stream,11.585561069674062,73.02349361667632,February,6.0,4.0,0
272104,8.343647105116185,0.0002553857088967,4.929079143290005,349.20837036734275,4.39555320322571e-84,2.3334840719277623,Colorless,2.509446052619809,0.0982252726098839,0.1406717143922226,4.090473786069466,191.6096058989992,880.8066979417018,4.537931154022648,0.0002617669749483,483.3637847219003,Stream,20.30541824904023,48.88343496277061,August,9.0,,1
403742,6.532539240043901,1.414871938874557e-09,3.072810275378881,110.36649471431892,2.3502603685640903e-69,0.8843301424698465,Colorless,0.0198511293545901,1.789158484748801,0.0978417652321035,2.9119563643126933,101.19279613304649,427.3688962098173,3.3813798187546418,0.0003041372931357,275.20549658106074,Reservoir,46.6996753236442,55.32325447520228,November,30.0,18.0,0
366216,6.398956508998144,0.0001911836503769,4.388211702751515,172.04403152202832,5.011760803841881e-36,0.3912341738884458,Light Yellow,0.0009384357090297,0.696822218315052,0.1658817503878828,3.5435859382203545,57.574419624414695,857.2796142641903,2.6128153815340767,0.0001078243565042,202.2559872867872,River,6.223113709000831,46.40614155325789,October,28.0,11.0,1
51940,7.45106248289399,0.1109474810958389,2.862697287176523,150.23821988583708,0.0006957869922711,1.751938402908193,Faint Yellow,0.0249677552700428,1.741033931819646,1.0043880287941414,1.9722361682185263,74.9122942294158,699.038142270723,2.8521946750570386,0.00033878914367,34.64833509124198,River,82.5684931018325,47.20368082003206,April,2.0,5.0,0
33868,7.821238791748457,0.0001644854378828,8.840463211651144,220.97459219714048,1.84370104190307e-94,2.923794486995119,Light Yellow,0.9826613907549728,0.8366158822990125,0.9792465456771632,0.9973932174220012,180.7176519093055,481.456446593287,2.134967092403214,0.0058776201865671,330.32386285682685,Ground,22.225313612680896,114.56708129518792,July,5.0,20.0,0
378940,7.739078628793589,0.1250738077176778,4.157486245769084,,1.525779653461182e-65,0.4926548209398686,Yellow,3.1081197865829533,1.4774423379789023,0.1926984029576615,1.9124656788397396,89.72989885964544,724.1671328750032,2.6215464655866185,0.0943456100968956,245.34618837855592,Well,11.594162931933608,67.72017692903037,April,2.0,12.0,1
80523,7.084391658184302,0.0134427768049869,2.2683029289449808,228.97518990852564,1.00535766981389e-14,2.9094904682047007,Faint Yellow,0.0451641518755715,0.6632212463972902,0.0841068330041248,3.0992292116706603,98.93454912449523,342.77383546810023,3.283583146544411,1.2071830956616526e-07,329.2498899684624,Lake,36.56204576108743,63.04697235498931,June,8.0,8.0,0
1006201,7.348465034864396,2.973306589587196e-06,4.387521303215677,111.40064178745524,4.2408447546990723e-60,0.0160581107464254,Light Yellow,0.0033615531561139,1.4973978525119465,0.1542556597466263,3.0041195994868795,108.26165016622666,274.8933708135811,2.7496871095038973,1.3135661191337755e-06,114.16916961264454,Well,53.1587203245472,46.381975782774,November,20.0,6.0,0
696275,6.179057162473879,1.0240572336077067,4.105779361652517,257.58484709524555,8.072225106627516e-166,3.760558262115159,Near Colorless,1.9921114643147588,1.0056227332416674,,2.260223898170996,105.82840201208234,281.3577564724066,2.496348997592349,1.781472092918576,306.57786423757665,Stream,14.479864388953636,45.8270400292234,June,28.0,4.0,1
170570,5.270237093776901,0.1339699910863751,2.1951048351243343,141.54467872802283,6.871574440345171e-140,0.5926574438823462,Colorless,0.0001408749442261,0.2334715906434203,0.3841099604960354,4.026428377058481,130.46392275494185,342.7211585883176,2.056824577240294,1.15086394055162e-06,448.50726395251934,River,16.806109518659103,88.92943273440042,April,18.0,12.0,0
543605,6.584886785367884,0.2482772073605867,3.760958783925537,193.8166689093196,1.73824380950205e-05,0.9185078387285952,Faint Yellow,0.055000450573641,0.2566957815737236,0.0015426405527882,0.8074436255767764,151.63212252718034,425.5662785405414,3.136988709980842,1.2699711658043763e-16,244.40072426760312,Stream,12.51926857039399,39.60375126735222,November,21.0,0.0,0
987975,6.739470901570854,0.0003073289229869,4.894343355279587,179.20594006198036,2.6744518249739097e-109,3.571216368930981,Faint Yellow,0.6384866546371415,0.8928311377059953,0.081063615031346,0.2272213959152706,98.89477763939288,458.8996514340194,2.5325145773090294,7.935827260714797e-09,446.07752727788863,Stream,17.55355631726591,51.2371057881356,May,26.0,17.0,0
877774,7.194660868915207,0.0281367131569196,6.498900193304068,136.0489708928847,1.3275225472770777e-43,0.7789626489779183,Faint Yellow,1.0703397557360271e-05,1.652065984932349,0.2402069840849732,2.347906810786233,130.3304352009233,562.9339548147284,3.5623479858814915,5.2604384759803375e-12,132.7517840657582,River,11.122560772994062,75.51566269378765,October,8.0,7.0,0
313873,6.822263505507152,0.0298810016793834,5.287295907093057,269.5722207655808,1.063518375581452e-67,0.4719204256219982,Faint Yellow,0.0847901701588689,2.1838380418771344,0.0315143565487842,0.2260713285538806,200.03470805234016,258.83408386862953,4.070270231356191,1.9021186288532448,448.070870176324,Stream,9.036900337626715,41.823041586002034,May,3.0,12.0,1
255108,8.328249022657033,6.604454252053974e-16,4.334186039677386,,7.93163671852688e-70,3.0780164464594013,Near Colorless,0.0089276699685476,0.2354350188334133,0.1282022243099268,0.0365529086631889,135.05747847397325,390.9314186857066,3.964002546151407,3.053632858909949e-05,16.05576152950237,Well,21.523420851229677,40.86485859914667,April,4.0,21.0,0
205070,,6.261659093213569e-06,7.454748012679376,152.3887424430783,3.166942854619832e-154,1.6658745372095976,Near Colorless,0.0675655951226685,0.0532605442620739,0.264004366478414,2.279945919354683,96.5947446910852,404.3108345385577,3.290323931409949,1.2935858063408786e-06,289.0018816880041,Aquifer,13.85961078267865,61.04153960931731,January,11.0,10.0,0
237763,7.728010292386056,0.0008071335492583,4.060531525045217,138.44630162088148,1.454791558555346e-277,2.301901077177417,Colorless,0.0045977719654916,0.7079909235165097,0.1940393102692748,1.850937536184696,81.95250914549281,224.8255724124288,2.0592014495198523,5.611638509409949e-12,435.1651864096397,River,8.939910434096772,,June,26.0,14.0,0
682871,9.614580268362882,0.2921011565785681,3.186038320500481,118.10401454768947,1.8710093610628964e-294,4.250415918187631,Light Yellow,1.9288677645092995,6.209761931044353,0.0906394452120875,2.533139031517137,114.1886607783096,217.1440718235572,3.7173874225122647,7.1781919224789506e-09,170.6705959627554,Stream,13.354223463807072,67.28646671081871,January,18.0,1.0,1
25299,8.18156225541665,0.0095165823897583,5.577695057420638,358.7052942713619,3.289980556320348e-05,0.2273448468521568,Yellow,0.7131949115078032,2.168844317577242,0.7999693632661817,0.4448496021239636,190.1667977956484,442.92520196815855,4.418184620870231,0.1364500307917038,263.62999198344903,Stream,4.512018894814221,69.78992771567542,July,20.0,22.0,0
652642,6.924072876132253,4.265354758945563e-08,6.200978659027805,208.73937691593616,6.696683195084502e-11,1.4353748670504984,Near Colorless,0.0084281132970778,0.0172705438190756,0.4963145488863035,2.302340873279925,228.85246831743075,1028.000001335478,2.388158222267013,0.0106001349989358,278.9116334836356,Aquifer,8.795369820310555,15.716285804664864,August,18.0,5.0,0
313596,6.420066177968168,0.0019307687907127,2.8353691791069284,138.41206267920165,6.785881366497885e-50,1.3266602005557162,Colorless,0.0885497286775614,1.877227512218,0.6002661888302332,0.1034656180080258,119.8365159748834,444.0552178872048,3.6203361805819942,0.0037524973795982,219.57731487958992,Reservoir,16.96466316845669,64.76282202530128,October,10.0,12.0,1
500561,7.37644413856526,0.1965313745557168,3.232788102617859,169.55706942064762,5.845920732636285e-19,0.8417294324038292,Colorless,7.067245906989927e-05,0.385689844937988,0.0164948072851022,0.6125597445819063,146.96286662702786,249.87948398112803,3.119784346466545,0.0137703344503486,117.59993994076152,Reservoir,11.8598680996735,62.25669930166994,June,17.0,7.0,0
661096,7.778430971958362,0.1782074264447879,4.384842579194886,188.8436341902189,3.667003254529809e-100,0.2083593407576423,Near Colorless,0.0271657597195412,0.4481661226759653,0.7174825936322148,1.6626791111781096,141.90592953062352,241.89542106168375,3.160760574668327,0.0275291796950552,222.92267268776368,Spring,21.80575449809306,73.62825339368658,September,5.0,0.0,0
61303,8.276535790545024,0.0003383447579717,7.263173582185577,127.01754626202003,5.871302453810762e-52,1.7944930171967,Colorless,0.2087036289533309,0.5665781030742545,0.517838227681526,1.4907624710137433,169.21464852172784,566.3598512760497,2.547353252623904,1.89939869206085e-07,0.3763087215851972,Spring,21.053834836480718,44.25802698887766,August,11.0,22.0,0
476033,8.184462918674656,0.0066415864212088,6.94900357962454,196.30891772703689,1.2326658436372902e-15,1.5419197213181994,Colorless,0.9032971875602008,0.8105852223312101,0.1754569606362735,0.2290974570031848,112.54356242922184,,3.663034609148165,0.000165900862553,99.8974739735072,Reservoir,31.91162569678856,28.515551590593105,December,4.0,22.0,0
292686,,3.2609607272774125e-07,3.9626533530923447,148.58953831673816,5.830345998769553e-70,0.2596857537985531,Near Colorless,0.1247138576737924,2.5776098429476546,0.2503327318938737,2.807654809004086,97.18908301866256,459.89925727445313,3.44985071288221,0.740803521594266,8.311150603946983,Lake,18.68862513584438,40.87048895964005,January,19.0,11.0,1
751648,8.330033651016612,0.0002114367713524,2.573344950755856,333.19135347501106,1.0530565483292126e-37,2.0873377610499566,Near Colorless,0.4375559845368029,0.1613400642302384,2.2738696301078445,3.5935334087498267,109.70377657000432,224.1089862476497,2.26414026012542,0.7648484653764692,525.126023399284,Well,14.831125643307455,65.82372617303554,March,31.0,3.0,1
230749,7.001576742078241,0.0406191149315764,8.528920743131861,142.89322033610983,3.1507720167477397e-13,2.402063261991561,Near Colorless,0.8914439064451022,1.433341098361786,0.428216965815211,1.379933733087093,60.35014334636125,599.9380471695366,2.83764300614414,1.5931166552011134e-11,122.2711269831295,Reservoir,5.000189253715782,45.02608636301719,December,20.0,4.0,0
250116,5.435111193905289,8.969968703660448e-08,2.743156532254853,318.265764018077,3.7787723499575575e-33,0.0034123946166813,Faint Yellow,0.2219842929673221,0.9279381526747268,,2.265917156321083,226.76953494134693,473.3197149082702,4.3939354202570495,0.0378217297152356,240.1224344842476,Well,31.631386978535705,85.49042219267548,July,17.0,20.0,0
591662,7.997961502210005,0.1692741319359573,8.97734074417922,135.20601689475225,4.784075640676664e-07,0.409958340032196,Faint Yellow,0.3217464314347413,1.459357991235706,1.2205485172248576e-05,1.3803292619021783,91.78261543979876,500.8154778565847,3.1568723446857136,0.0088058454333928,137.70938027370957,Stream,16.928785676172783,70.43440280962815,February,10.0,10.0,0
799366,8.143827265008825,9.1543520210543e-06,3.672935396816946,139.08533322278532,9.532469951779785e-08,0.0325840641246314,Near Colorless,0.376481856988012,0.0720302692923629,0.0091154081780241,0.950609276047536,90.73048639167476,389.4866179131927,3.470769445616693,0.0319976122080741,279.42100675184525,Well,20.474445847430506,56.6559502556646,June,21.0,11.0,0
648763,6.8642434937804495,6.205617220851315e-09,6.913872421250751,230.35337314308592,4.629034669705701e-247,0.1706483326078238,Near Colorless,0.008357127840388,0.3000335084616152,0.1293661983158311,0.0279827613737621,160.74810111322728,360.7632855908336,2.7907866409900395,3.26449680589049e-08,77.07163447122633,River,22.68494502014708,104.63141651886838,June,5.0,18.0,0
13222,7.201970324994296,0.0096015040066324,5.084499542080856,,6.220361722940498e-43,3.72826774669552,Near Colorless,0.5332296326204172,1.781140873660559,0.8733448876941441,2.431135554860239,170.6882980622696,381.84430037955786,3.856897851751084,0.0084908187565141,189.8853586992196,River,42.69542798451076,46.79893204574336,June,18.0,0.0,0
251275,7.361034102560109,0.0002514667942191,4.29085769507427,92.93782717932592,2.6764141152622316e-266,0.2738427316454625,Light Yellow,0.5147837690543712,0.1304675733778357,0.1247930911384632,0.4558287543830219,134.9095632844427,196.435211992447,2.651051268433989,0.0017686918956836,74.35635585643746,River,14.019405830489742,27.225066087996105,January,2.0,14.0,0
31936,7.427422200834468,0.0042721312734992,4.55853257734651,203.9650668053309,1.862781862767216e-68,4.331506302336168,Near Colorless,0.0410225791390347,0.0330543524157628,0.1935314726865921,1.4640496669002456,119.97870908852023,503.105154261356,3.2251427818984046,0.0002755460812037,481.2300099265091,Reservoir,20.703651827805466,64.16280148997859,November,21.0,17.0,0
516103,6.807387347556115,1.1711844916646912e-10,7.246363720609871,200.91081869334585,2.9016383447183373e-142,1.617609373976809,Faint Yellow,1.0528596981838647,0.0354733989816036,0.3376366522340984,0.2142625081864993,104.0838941088,453.2814280638265,3.113630611027709,0.0016736353122795,20.34546164147903,Reservoir,18.173241003908835,67.34191427752057,August,27.0,20.0,0
521179,7.615497239531277,0.0366142120106334,5.424430844420667,349.85083051821675,2.9575238504791338e-08,,Faint Yellow,0.2587206883835578,0.1992564013790761,0.6634119218809297,1.2069693029825763,202.0338418317843,277.9561642674591,2.468466200809289,0.8495675196179692,462.8942147577048,Well,19.63076782030184,53.13293389658276,April,7.0,6.0,0
250992,6.853679247883858,3.708175861945095e-06,4.240019649086353,212.01107506071716,0.0,0.387895540200644,Yellow,1.5004292312640797,1.4801284167455568,0.2986203718933958,0.7484395283866581,251.28446761024392,611.1709620831808,3.645210952003153,0.0024707068956038,90.47968610590996,Reservoir,30.74128388038941,46.494574204640834,March,4.0,1.0,0
496600,7.467469406429447,7.002174435150047e-14,4.718836306380038,150.36676876595703,8.831314374330252e-14,0.8982115592377983,Colorless,0.9701286818402352,0.8352222704408785,0.4409046582985693,0.906925416816903,170.10782342361077,478.901294385431,3.3427083925649868,0.0003686248466384,367.5104304268584,Ground,24.589722945034232,71.348661449356,March,27.0,18.0,0
269527,9.18748740832083,3.975674206427713e-07,2.033170543014767,319.6671321393567,0.0390992796232248,1.6717669357139833,Colorless,2.6938177689339278,0.2891123387879227,0.0644801394738488,1.1284734405839665,694.9702528690473,428.3544580085605,3.273318646728268,0.0318843084089414,61.01426089006719,Ground,39.064600036569445,49.97911372233556,April,27.0,5.0,1
619432,7.668617392922943,0.0001900999768781,4.998654464656242,233.1989333720725,2.543321118829829e-68,0.3207455279588552,Colorless,0.2901638733136881,1.4706440347464875,0.4458068876373167,1.793123260297446,127.22455448939448,297.5376504797912,3.885493518818197,3.674410824440985e-08,295.5592360691893,River,8.508514404593512,61.32669355691123,August,25.0,5.0,0
1022432,7.9143234802288225,0.0001234555523358,2.374388370609205,199.2549678333137,1.1541093303189688e-248,2.165701573029162,Near Colorless,0.7180676238769946,0.786491465270579,0.7540628378938871,1.0129814569558055,246.7688675357097,360.23774360781124,2.9309162014408114,3.1790389970413365e-08,85.62127281332873,Reservoir,16.8117429043116,33.43897820323606,August,,21.0,0
152156,8.279111626055617,0.0059876660929894,6.7306260003725855,172.19119390034606,4.0097114501924274e-257,1.687261105617658,Near Colorless,0.4982586368138983,1.20316437941903,0.4478825810726021,2.815446148179774,72.86886801608229,606.7066966686106,3.645233546764277,9.977903993645156e-06,398.4349449545773,Aquifer,23.837012262262878,57.05241781499572,March,,9.0,0
900507,6.721545972701641,0.2457057846920263,5.949185859538657,148.4208827172492,1.283299942072519e-229,1.272851766501658,Near Colorless,0.6124848570114417,0.0998630821799149,0.0688599253223649,0.3653319119411876,119.20282478318764,168.984555605886,3.741708941576481,0.0376318873984637,119.9293430178512,River,19.33005802904473,63.03129606737569,April,19.0,7.0,0
145757,6.657430925326382,0.2434808086661346,5.137621743837334,,1.89484582523499e-101,1.2477537757074764,Colorless,0.1964813807570182,1.7435258529016382,0.4750479396315537,1.6898001518996122,112.25901692573184,791.7133787660407,3.10898424536912,0.0008681517417876,97.5652097757999,River,,39.22928393874639,April,18.0,11.0,0
569780,7.37282541431559,3.5051491537852115e-05,2.0405756759619247,241.6107712923245,8.693788905603431e-58,4.722475002649103,Faint Yellow,0.5348301626196074,0.6623357726047511,0.1090483353251864,2.9403380177348275,203.3745338621613,587.0615847079616,3.2824443484070147,6.054540208842362e-12,325.8544130480162,Ground,18.60333559443458,70.03159405818603,January,14.0,19.0,0
573077,8.01255839632981,0.0027864826761834,2.992006975915828,145.6318560916627,5.667207181714167e-10,0.2064536057545813,Yellow,0.6711180672372948,0.6613271823274455,0.9113936785480372,1.0647417934541203,241.25879602884632,373.4734632019946,3.92835035926805,1.064234211846932e-08,485.9236516359048,Well,11.799151461617445,57.38016726147294,,20.0,0.0,0
803287,,0.0240544432683864,3.28048791024845,178.13406261399567,0.0,0.4536804295521815,Light Yellow,0.6920052127931237,0.8332773006534695,0.0228069043543338,3.131396198637012,84.64880784394305,469.1309048806965,2.285405156893761,0.0442733377051262,38.24040393120022,Spring,10.99862075628262,47.454347652145074,March,28.0,18.0,0
509202,6.737381131942741,3.2948229419672243e-06,4.843486939242442,156.95731863876233,3.8731479936e-314,2.267841335253511,Faint Yellow,0.2323398703420072,0.982418946972616,1.0026983354591272,2.566646952199682,138.71197496301264,235.0279975870364,3.7407397269250966,5.28089347046175e-10,433.47809878506246,Lake,7.281154344618205,53.12746593460826,January,25.0,7.0,0
720822,7.041055508866526,0.1278963520930482,4.24300603287429,155.91614315096132,1.9496652397311899e-153,1.7042211591522929,Colorless,0.2587051840550277,1.1206445424714424,0.3143667423559086,0.9323755494213152,110.56524857702648,181.7341336732005,3.257567296874547,1.251508485778734,140.4598292968341,Reservoir,11.723503943376707,97.01658862429474,May,12.0,11.0,1
